===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@2772c67f
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@2772c67f,Page@4f76af8e
===============================================================>0.06 % |  10 ms | AttachmentService.findOneByAttachmentOID:ef9a2318-2e88-487e-8149-c137f3e3b387
======================================================================>0.06 % |  10 ms | AttachmentMapper.findByAttachmentOID:ef9a2318-2e88-487e-8149-c137f3e3b387
=================================================>0.84 % |  138 ms | InvalidReceiptRcpLabelCalImpl.isReceiptNonCompliance:1946060586551001089,LabelCalculatorExtendParam@15760d8a,false
========================================================>0.26 % |  42 ms | ReceiptServiceImpl.selectOneById:1946060586551001089
===============================================================>0.26 % |  42 ms | ReceiptMapper.selectOneById:1946060586551001089
========================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getRelByReceiptIds:SingletonList@2b9eaa90
===============================================================>0.07 % |  11 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOIDAndReceiptIds:null,SingletonList@2b9eaa90
========================================================>0.12 % |  20 ms | ReceiptGoodsServiceImpl.selectEntityByReceiptId:1946060586551001089
===============================================================>0.12 % |  20 ms | ReceiptGoodsMapper.selectEntityPageByCommand:ReceiptGoodsSearchCommand@6f39fd70,Page@4107d166
========================================================>0.39 % |  64 ms | ReceiptServiceImpl.isReceiptNonCompliance:Receipt@f1e263d,ArrayList@38af36ca,050a8d03-80c0-4ab1-ada6-546aedaa98af,1798976097732612098,false
===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectEntityListMax10000:ReceiptSourceHistorySearchCommand@3a62ce8e
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptSourceHistorySearchCommand@3a62ce8e,Page@5cb79b24
===============================================================>0.07 % |  11 ms | ReceiptAttributeServiceImpl.selectEntityPage:ReceiptAttributeSearchCommand@2d0f8cad,PageRequest@4796f4f4
======================================================================>0.07 % |  11 ms | ReceiptAttributeMapper.selectEntityPageByCommand:ReceiptAttributeSearchCommand@2d0f8cad,Page@3b744825
===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@396cb0cd
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@396cb0cd,Page@26d1de7b
===============================================================>0.06 % |  10 ms | AttachmentService.findOneByAttachmentOID:54adcbd0-6d60-4e22-b950-b3b1f89b2e8f
======================================================================>0.06 % |  10 ms | AttachmentMapper.findByAttachmentOID:54adcbd0-6d60-4e22-b950-b3b1f89b2e8f
=================================================>0.65 % |  107 ms | InvalidReceiptRcpLabelCalImpl.isReceiptNonCompliance:1946060586756521985,LabelCalculatorExtendParam@15760d8a,false
========================================================>0.11 % |  18 ms | ReceiptServiceImpl.selectOneById:1946060586756521985
===============================================================>0.11 % |  18 ms | ReceiptMapper.selectOneById:1946060586756521985
========================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getRelByReceiptIds:SingletonList@51cce9b4
===============================================================>0.07 % |  11 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOIDAndReceiptIds:null,SingletonList@51cce9b4
========================================================>0.08 % |  13 ms | ReceiptGoodsServiceImpl.selectEntityByReceiptId:1946060586756521985
===============================================================>0.08 % |  13 ms | ReceiptGoodsMapper.selectEntityPageByCommand:ReceiptGoodsSearchCommand@41e612,Page@25f7b62b
========================================================>0.40 % |  65 ms | ReceiptServiceImpl.isReceiptNonCompliance:Receipt@6fcaca9e,ArrayList@530bcb82,050a8d03-80c0-4ab1-ada6-546aedaa98af,1798976097732612098,false
===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectEntityListMax10000:ReceiptSourceHistorySearchCommand@10e2dff9
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptSourceHistorySearchCommand@10e2dff9,Page@3e634d90
===============================================================>0.07 % |  11 ms | ReceiptAttributeServiceImpl.selectEntityPage:ReceiptAttributeSearchCommand@71c8858e,PageRequest@56a5189a
======================================================================>0.07 % |  11 ms | ReceiptAttributeMapper.selectEntityPageByCommand:ReceiptAttributeSearchCommand@71c8858e,Page@b871f05
===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@37b068c1
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@37b068c1,Page@bf8d5e5
===============================================================>0.07 % |  11 ms | AttachmentService.findOneByAttachmentOID:ff0ae9d9-3959-4789-a6e0-cd18f5b3fde7
======================================================================>0.07 % |  11 ms | AttachmentMapper.findByAttachmentOID:ff0ae9d9-3959-4789-a6e0-cd18f5b3fde7
=================================================>0.64 % |  105 ms | InvalidReceiptRcpLabelCalImpl.isReceiptNonCompliance:1946060586966237186,LabelCalculatorExtendParam@15760d8a,false
========================================================>0.10 % |  17 ms | ReceiptServiceImpl.selectOneById:1946060586966237186
===============================================================>0.10 % |  17 ms | ReceiptMapper.selectOneById:1946060586966237186
========================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getRelByReceiptIds:SingletonList@4d145ba7
===============================================================>0.07 % |  11 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOIDAndReceiptIds:null,SingletonList@4d145ba7
========================================================>0.08 % |  13 ms | ReceiptGoodsServiceImpl.selectEntityByReceiptId:1946060586966237186
===============================================================>0.08 % |  13 ms | ReceiptGoodsMapper.selectEntityPageByCommand:ReceiptGoodsSearchCommand@34069a8d,Page@3d12b057
========================================================>0.39 % |  64 ms | ReceiptServiceImpl.isReceiptNonCompliance:Receipt@48720d29,ArrayList@39806133,050a8d03-80c0-4ab1-ada6-546aedaa98af,1798976097732612098,false
===============================================================>0.11 % |  18 ms | BaseBOProcessorImplDeprecated.selectEntityListMax10000:ReceiptSourceHistorySearchCommand@59e4f6cc
======================================================================>0.11 % |  18 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptSourceHistorySearchCommand@59e4f6cc,Page@55404b36
===============================================================>0.07 % |  11 ms | ReceiptAttributeServiceImpl.selectEntityPage:ReceiptAttributeSearchCommand@3f4b4c3c,PageRequest@139a3a7d
======================================================================>0.07 % |  11 ms | ReceiptAttributeMapper.selectEntityPageByCommand:ReceiptAttributeSearchCommand@3f4b4c3c,Page@1ffa5353
===============================================================>0.12 % |  20 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@53523c2f
======================================================================>0.12 % |  20 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@53523c2f,Page@58414b53
===============================================================>0.07 % |  11 ms | AttachmentService.findOneByAttachmentOID:ad75640a-ed45-486d-98dc-49f257b3a1d6
======================================================================>0.07 % |  11 ms | AttachmentMapper.findByAttachmentOID:ad75640a-ed45-486d-98dc-49f257b3a1d6
=================================================>0.62 % |  102 ms | InvalidReceiptRcpLabelCalImpl.isReceiptNonCompliance:1946060587184340994,LabelCalculatorExtendParam@15760d8a,false
========================================================>0.11 % |  18 ms | ReceiptServiceImpl.selectOneById:1946060587184340994
===============================================================>0.11 % |  18 ms | ReceiptMapper.selectOneById:1946060587184340994
========================================================>0.06 % |  10 ms | ReceiptLineInvRelServiceImpl.getRelByReceiptIds:SingletonList@7857a7cf
===============================================================>0.06 % |  10 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOIDAndReceiptIds:null,SingletonList@7857a7cf
========================================================>0.07 % |  11 ms | ReceiptGoodsServiceImpl.selectEntityByReceiptId:1946060587184340994
===============================================================>0.07 % |  11 ms | ReceiptGoodsMapper.selectEntityPageByCommand:ReceiptGoodsSearchCommand@2931f207,Page@7d38aef0
========================================================>0.38 % |  62 ms | ReceiptServiceImpl.isReceiptNonCompliance:Receipt@5f137bc3,ArrayList@530181c0,050a8d03-80c0-4ab1-ada6-546aedaa98af,1798976097732612098,false
===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectEntityListMax10000:ReceiptSourceHistorySearchCommand@424fdb60
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptSourceHistorySearchCommand@424fdb60,Page@5045b21d
===============================================================>0.12 % |  20 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@529c489e
======================================================================>0.12 % |  20 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@529c489e,Page@7ab1704d
===============================================================>0.06 % |  10 ms | AttachmentService.findOneByAttachmentOID:bb6b53ae-5957-4c77-b5ff-04f411c0f7a8
======================================================================>0.06 % |  10 ms | AttachmentMapper.findByAttachmentOID:bb6b53ae-5957-4c77-b5ff-04f411c0f7a8
=================================================>0.62 % |  101 ms | InvalidReceiptRcpLabelCalImpl.isReceiptNonCompliance:1946060587465359362,LabelCalculatorExtendParam@15760d8a,false
========================================================>0.07 % |  12 ms | ReceiptServiceImpl.selectOneById:1946060587465359362
===============================================================>0.07 % |  11 ms | ReceiptMapper.selectOneById:1946060587465359362
========================================================>0.07 % |  12 ms | ReceiptLineInvRelServiceImpl.getRelByReceiptIds:SingletonList@8ed8c65
===============================================================>0.07 % |  12 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOIDAndReceiptIds:null,SingletonList@8ed8c65
========================================================>0.07 % |  12 ms | ReceiptGoodsServiceImpl.selectEntityByReceiptId:1946060587465359362
===============================================================>0.07 % |  12 ms | ReceiptGoodsMapper.selectEntityPageByCommand:ReceiptGoodsSearchCommand@2cd76172,Page@19ee840d
========================================================>0.39 % |  64 ms | ReceiptServiceImpl.isReceiptNonCompliance:Receipt@416185dd,ArrayList@4ad851c9,050a8d03-80c0-4ab1-ada6-546aedaa98af,1798976097732612098,false
===============================================================>0.12 % |  20 ms | BaseBOProcessorImplDeprecated.selectEntityListMax10000:ReceiptSourceHistorySearchCommand@f81dee5
======================================================================>0.12 % |  20 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptSourceHistorySearchCommand@f81dee5,Page@3e065263
===============================================================>0.07 % |  11 ms | ReceiptAttributeServiceImpl.selectEntityPage:ReceiptAttributeSearchCommand@c9df15b,PageRequest@1b696272
======================================================================>0.07 % |  11 ms | ReceiptAttributeMapper.selectEntityPageByCommand:ReceiptAttributeSearchCommand@c9df15b,Page@4e455979
===============================================================>0.12 % |  19 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@4fdb5f32
======================================================================>0.12 % |  19 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@4fdb5f32,Page@5107c4d5
===============================================================>0.06 % |  10 ms | AttachmentService.findOneByAttachmentOID:de251831-b0a6-4bdc-9c45-5a793d8a28ec
======================================================================>0.06 % |  10 ms | AttachmentMapper.findByAttachmentOID:de251831-b0a6-4bdc-9c45-5a793d8a28ec
=================================================>0.59 % |  97 ms | InvalidReceiptRcpLabelCalImpl.isReceiptNonCompliance:1946060587675074562,LabelCalculatorExtendParam@15760d8a,false
========================================================>0.07 % |  11 ms | ReceiptServiceImpl.selectOneById:1946060587675074562
===============================================================>0.07 % |  11 ms | ReceiptMapper.selectOneById:1946060587675074562
========================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getRelByReceiptIds:SingletonList@5dbf3e4d
===============================================================>0.07 % |  11 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOIDAndReceiptIds:null,SingletonList@5dbf3e4d
========================================================>0.07 % |  12 ms | ReceiptGoodsServiceImpl.selectEntityByReceiptId:1946060587675074562
===============================================================>0.07 % |  12 ms | ReceiptGoodsMapper.selectEntityPageByCommand:ReceiptGoodsSearchCommand@222f44a9,Page@6fc05550
========================================================>0.38 % |  63 ms | ReceiptServiceImpl.isReceiptNonCompliance:Receipt@7ac77779,ArrayList@5c11ee58,050a8d03-80c0-4ab1-ada6-546aedaa98af,1798976097732612098,false
===============================================================>0.11 % |  18 ms | BaseBOProcessorImplDeprecated.selectEntityListMax10000:ReceiptSourceHistorySearchCommand@32eab878
======================================================================>0.11 % |  18 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptSourceHistorySearchCommand@32eab878,Page@c609e94
===============================================================>0.06 % |  10 ms | ReceiptAttributeServiceImpl.selectEntityPage:ReceiptAttributeSearchCommand@20f85152,PageRequest@436e9a29
======================================================================>0.06 % |  10 ms | ReceiptAttributeMapper.selectEntityPageByCommand:ReceiptAttributeSearchCommand@20f85152,Page@4d25386b
===============================================================>0.12 % |  20 ms | BaseBOProcessorImplDeprecated.selectFirstEntity:ReceiptOptionalAttributeSearchCommand@503ac032
======================================================================>0.12 % |  20 ms | BaseBOMapperDeprecated.selectBySearchCommand:ReceiptOptionalAttributeSearchCommand@503ac032,Page@7947aa3f
===============================================================>0.06 % |  10 ms | AttachmentService.findOneByAttachmentOID:ede45734-99cb-4563-acf5-642588c0ee19
======================================================================>0.06 % |  10 ms | AttachmentMapper.findByAttachmentOID:ede45734-99cb-4563-acf5-642588c0ee19
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@43a90a3c,LabelType@7d3f6b09,LabelCategory@3607a8df
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@43a90a3c,3,SingletonList@4a4c3980
==========================================>0.06 % |  10 ms | ReceiptLineInvRelServiceImpl.getIdsByReportIds:ArrayList@63fa7642
=================================================>0.06 % |  10 ms | ReceiptLineInvMappingMapper.selectIdsByReportIdIn:ArrayList@63fa7642
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@6d3290bc,LabelType@7d3f6b09,LabelCategory@4bed2867
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@6d3290bc,9,SingletonList@6b8c0b00
==========================================>0.76 % |  125 ms | ReceiptAmountErrorRcpLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | ExpenseReportInvoiceService.getExpenseReportInvoices:SingletonList@9e592a2
========================================================>0.06 % |  10 ms | ExpenseReportInvoiceMapper.findByExpenseReportOIDIn:SingletonList@9e592a2
=================================================>0.11 % |  18 ms | InvoiceServiceImpl.getSimpleByInvoiceOIDs:ArrayList@6bae380c
========================================================>0.11 % |  18 ms | ExpenseMapper.getSimpleByInvoiceOIDs:ArrayList@6bae380c
=================================================>0.13 % |  21 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@49130358,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.06 % |  10 ms | LabelServiceImpl.selectCommonLabelByTypes:ArrayList@4faf0012
===============================================================>0.06 % |  10 ms | LabelMapper.selectCommonLabelByTypes:ArrayList@4faf0012
========================================================>0.07 % |  11 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@13de2338,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@1cf4eb4b
===============================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabel:SingletonList@13de2338,3,ArrayList@58652b58
=================================================>0.07 % |  11 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@102d8e78,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.07 % |  11 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@7de98d1d,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@2779d1ee
===============================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabel:SingletonList@7de98d1d,3,ArrayList@7a7a1117
=================================================>0.07 % |  11 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@f1e263d,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.06 % |  10 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@2d9bd2c3,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@67558255
===============================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabel:SingletonList@2d9bd2c3,3,ArrayList@45c7cab0
=================================================>0.06 % |  10 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@6fcaca9e,050a8d03-80c0-4ab1-ada6-546aedaa98af
=================================================>0.07 % |  11 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@48720d29,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.06 % |  10 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@2b4baa7b,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@a0e2f5f
===============================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabel:SingletonList@2b4baa7b,3,ArrayList@10840d27
=================================================>0.07 % |  11 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@5f137bc3,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.07 % |  11 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@70aaef30,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@15bb3316
===============================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabel:SingletonList@70aaef30,3,ArrayList@2eacfb70
=================================================>0.06 % |  10 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@416185dd,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.06 % |  10 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@1ad1e6b3,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@419bf670
===============================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabel:SingletonList@1ad1e6b3,3,ArrayList@23e7fcf7
=================================================>0.07 % |  11 ms | ReceiptAmountErrorRcpLabelCalImpl.receiptAmountErrorCheck:Receipt@7ac77779,050a8d03-80c0-4ab1-ada6-546aedaa98af
========================================================>0.07 % |  11 ms | EntityLabelServiceImpl.getEntityLabels:SingletonList@3888daf1,ArrayList@2eaa18ba,LabelCategory@3607a8df,EntityLabelSearchContext@6007232b
===============================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabel:SingletonList@3888daf1,3,ArrayList@467286a3
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@13d57226,LabelType@b121940,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@13d57226,1,SingletonList@51edaf2
==========================================>0.07 % |  12 ms | SalesPartyERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@5a531c1,EntityLabelSearchContext@63dd674c
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@153ea679
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@1d01443a,LabelType@4d7a1efa,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@1d01443a,1,SingletonList@1d4e7317
==========================================>0.08 % |  13 ms | UnclearCompanyRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.08 % |  13 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@46a62e70,EntityLabelSearchContext@3f22cfe3
========================================================>0.08 % |  13 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@679dd752
==========================================>0.29 % |  47 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@45d58261,LabelType@26d1bd05,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@45d58261,1,SingletonList@1219eba2
=================================================>0.11 % |  18 ms | EntityLabelMapper.deleteEntityLabelByIds:ArrayList@1f679838,1
=================================================>0.12 % |  19 ms | EntityLabelMapper.deleteI18nToast:ArrayList@1f679838
==========================================>0.18 % |  30 ms | WrongHeaderRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.12 % |  19 ms | ReportService.selectById:31548662
========================================================>0.12 % |  19 ms | ReportBaseService.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@1b2c985
===============================================================>0.12 % |  19 ms | ExpenseReportMPMapper.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@8fa65a1
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@7e162a,EntityLabelSearchContext@30b4dea4
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@5f7e517c
==========================================>0.18 % |  29 ms | EntityLabelServiceImpl.addEntityLabels:31548662,ArrayList@494cb2ed,LabelCategory@1281230a,false,1798976097732612098
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabelIds:SingletonList@6c732295,1,ArrayList@6bc179e2,null
=================================================>0.12 % |  19 ms | EntityLabelMapper.addEntityLabels:ArrayList@15448bd3,1
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@65a895fe,LabelType@4f560e18,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@65a895fe,1,SingletonList@7c37142b
==========================================>0.18 % |  30 ms | TotalAmountChangesERLLableCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.11 % |  18 ms | ReportService.selectById:31548662
========================================================>0.11 % |  18 ms | ReportBaseService.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@1c742d38
===============================================================>0.11 % |  18 ms | ExpenseReportMPMapper.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@795c3b96
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@9754efe,EntityLabelSearchContext@7cdd061f
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@33c2b89c
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@547ef42d,LabelType@7e930239,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@547ef42d,1,SingletonList@3f036706
==========================================>0.07 % |  11 ms | SensitiveWordsERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@5df899dd,EntityLabelSearchContext@63c1f58f
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@36fc83c1
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@6d01405,LabelType@7b6f7ddd,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@6d01405,1,SingletonList@1649381f
==========================================>0.07 % |  11 ms | ReceiptReversedStatusRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@2d7014c7,EntityLabelSearchContext@7e0760d0
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@60a2ebc6
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@7cdc87d9,LabelType@338b4ca3,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@7cdc87d9,1,SingletonList@a7f2d8e
==========================================>0.07 % |  11 ms | ReceiptOutControlStatusRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@6e857f38,EntityLabelSearchContext@c39e91d
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@470cb853
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@7eee643f,LabelType@6b95f24c,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@7eee643f,1,SingletonList@7d14a1a5
==========================================>0.08 % |  13 ms | ReceiptInvalidStatusRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@6ec59a1,EntityLabelSearchContext@3e056c82
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@41cceaa8
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@472e7db0,LabelType@5fe4bcee,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@472e7db0,1,SingletonList@cbe1a4a
==========================================>0.07 % |  11 ms | ReceiptEntryMethodNotMatchERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@7df86ff9,EntityLabelSearchContext@2e2189dd
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@49653b20
==========================================>0.06 % |  10 ms | InvoiceServiceImpl.findIdsByReportIds:ArrayList@6dc25894
=================================================>0.06 % |  10 ms | ExpenseMapper.selectIdsByReportIdIn:ArrayList@6dc25894
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@bcf0cb5,LabelType@7d3f6b09,LabelCategory@3fb0b9ef
